sep=;
Domain;My position;Strategy Parameters;Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;Profile 1;Profile 2
;;;0.022;6;;40rounds;Yes;No;2;0.64840;0.78137;0.12048;0.15263;1.42977;RandomBOAagent@30;AverageTitForTat2@31;0.6483983957763693;0.7813743007562195;0.6483983957763693;0.7813743007562195;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.013;7;;40rounds;Yes;No;2;0.70525;0.78542;0.08280;0.15351;1.49066;AverageTitForTat2@32;RandomBOAagent@33;0.7854157176138046;0.7052463338441235;0.7854157176138046;0.7052463338441235;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.017;5;;40rounds;Yes;No;2;0.63017;0.63958;0.23998;0.26819;1.26976;RandomBOAagent@34;AverageTitForTat2@35;0.639582474497538;0.6301744734085221;0.639582474497538;0.6301744734085221;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.012;8;;40rounds;Yes;No;2;0.39884;0.90007;0.08426;0.47523;1.29891;AverageTitForTat2@36;RandomBOAagent@37;0.9000737741761811;0.39883906514759115;0.9000737741761811;0.39883906514759115;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.008;5;;40rounds;Yes;No;2;0.52492;0.93658;0.02457;0.26673;1.46151;RandomBOAagent@38;AverageTitForTat2@39;0.5249244179351613;0.9365817421050544;0.5249244179351613;0.9365817421050544;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.022;12;;40rounds;Yes;No;2;0.74063;0.80152;0.04494;0.11997;1.54215;AverageTitForTat2@40;RandomBOAagent@41;0.8015242142701348;0.7406282486014806;0.8015242142701348;0.7406282486014806;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.008;4;;40rounds;Yes;No;2;0.36975;0.86567;0.11997;0.41033;1.23542;RandomBOAagent@42;AverageTitForTat2@43;0.36975435016067837;0.8656677041304655;0.36975435016067837;0.8656677041304655;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.013;4;;40rounds;Yes;No;2;0.48606;0.95699;0.00000;0.41249;1.44305;AverageTitForTat2@44;RandomBOAagent@45;0.9569929945266572;0.48605693266114314;0.9569929945266572;0.48605693266114314;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.011;6;;40rounds;Yes;No;2;0.42667;0.95289;0.02457;0.36570;1.37956;RandomBOAagent@46;AverageTitForTat2@47;0.42667357051115445;0.9528855716440174;0.42667357051115445;0.9528855716440174;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.007;4;;40rounds;Yes;No;2;0.48606;0.95699;0.00000;0.41249;1.44305;AverageTitForTat2@48;RandomBOAagent@49;0.9569929945266572;0.48605693266114314;0.9569929945266572;0.48605693266114314;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.015;6;;40rounds;Yes;No;2;0.72310;0.77144;0.10415;0.10415;1.49454;RandomBOAagent@50;AverageTitForTat2@51;0.7231014911829873;0.7714388474185003;0.7231014911829873;0.7714388474185003;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.012;7;;40rounds;Yes;No;2;0.39884;0.90007;0.08426;0.47523;1.29891;AverageTitForTat2@52;RandomBOAagent@53;0.9000737741761811;0.39883906514759115;0.9000737741761811;0.39883906514759115;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.007;4;;40rounds;Yes;No;2;0.40685;0.93838;0.04914;0.38160;1.34522;RandomBOAagent@54;AverageTitForTat2@55;0.4068454461742949;0.9383788023659607;0.4068454461742949;0.9383788023659607;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.011;3;;40rounds;Yes;No;2;0.36803;0.97850;0.00000;0.52925;1.34652;AverageTitForTat2@56;RandomBOAagent@57;0.9784964972633285;0.36802846633057157;0.9784964972633285;0.36802846633057157;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.014;5;;40rounds;Yes;No;2;0.59993;0.60116;0.28912;0.31423;1.20109;RandomBOAagent@58;AverageTitForTat2@59;0.5999262258238189;0.6011609348524087;0.5999262258238189;0.6011609348524087;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.016;6;;40rounds;Yes;No;2;0.50457;0.84453;0.11398;0.35991;1.34910;AverageTitForTat2@60;RandomBOAagent@61;0.8445312197434776;0.5045713159403374;0.8445312197434776;0.5045713159403374;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.013;8;;40rounds;Yes;No;2;0.67667;0.70289;0.17061;0.18694;1.37956;RandomBOAagent@62;AverageTitForTat2@63;0.6766735705111544;0.7028855716440174;0.6766735705111544;0.7028855716440174;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.006;3;;40rounds;Yes;No;2;0.36803;0.97850;0.00000;0.52925;1.34652;AverageTitForTat2@64;RandomBOAagent@65;0.9784964972633285;0.36802846633057157;0.9784964972633285;0.36802846633057157;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.043;12;;40rounds;Yes;No;2;0.61803;0.72850;0.17061;0.24608;1.34652;RandomBOAagent@66;AverageTitForTat2@67;0.7284964972633285;0.6180284663305715;0.7284964972633285;0.6180284663305715;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.014;8;;40rounds;Yes;No;2;0.62485;0.78774;0.12743;0.17061;1.41259;AverageTitForTat2@68;RandomBOAagent@69;0.6248506437589803;0.7877426769574633;0.6248506437589803;0.7877426769574633;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.007;5;;40rounds;Yes;No;2;0.37143;0.73313;0.24599;0.42744;1.10456;RandomBOAagent@70;AverageTitForTat2@71;0.3714297285604902;0.7331324685218371;0.3714297285604902;0.7331324685218371;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.008;4;;40rounds;Yes;No;2;0.48606;0.95699;0.00000;0.41249;1.44305;AverageTitForTat2@72;RandomBOAagent@73;0.9569929945266572;0.48605693266114314;0.9569929945266572;0.48605693266114314;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.016;10;;40rounds;Yes;No;2;0.73359;0.79010;0.08280;0.08280;1.52370;RandomBOAagent@74;AverageTitForTat2@75;0.7335927908616304;0.7901034391575694;0.7335927908616304;0.7901034391575694;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.009;4;;40rounds;Yes;No;2;0.48606;0.95699;0.00000;0.41249;1.44305;AverageTitForTat2@76;RandomBOAagent@77;0.9569929945266572;0.48605693266114314;0.9569929945266572;0.48605693266114314;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.015;7;;40rounds;Yes;No;2;0.61808;0.74820;0.16411;0.19602;1.36628;RandomBOAagent@78;AverageTitForTat2@79;0.6180789717608666;0.7482029397390937;0.6180789717608666;0.7482029397390937;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.015;9;;40rounds;Yes;No;2;0.60409;0.93549;0.00000;0.29829;1.53957;AverageTitForTat2@80;RandomBOAagent@81;0.9354894917899859;0.6040853989917148;0.9354894917899859;0.6040853989917148;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.007;6;;40rounds;Yes;No;2;0.49832;0.88254;0.08280;0.28271;1.38086;RandomBOAagent@82;AverageTitForTat2@83;0.4983246216001881;0.8825352356086282;0.4983246216001881;0.8825352356086282;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.015;5;;40rounds;Yes;No;2;0.54768;0.80015;0.14663;0.31163;1.34783;AverageTitForTat2@84;RandomBOAagent@85;0.8001475483523622;0.5476781302951824;0.8001475483523622;0.5476781302951824;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.016;11;;40rounds;Yes;No;2;0.66571;0.77864;0.10756;0.19296;1.44435;RandomBOAagent@86;AverageTitForTat2@87;0.7786440456156909;0.665706596625754;0.7786440456156909;0.665706596625754;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.016;7;;40rounds;Yes;No;2;0.56855;0.79643;0.14353;0.29057;1.36498;AverageTitForTat2@88;RandomBOAagent@89;0.7964279206718328;0.5685532757744829;0.7964279206718328;0.5685532757744829;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.011;7;;40rounds;Yes;No;2;0.55692;0.83722;0.10625;0.22413;1.39414;RandomBOAagent@90;AverageTitForTat2@91;0.556919220350476;0.837217867513552;0.556919220350476;0.837217867513552;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.015;8;;40rounds;Yes;No;2;0.48606;0.95699;0.00000;0.41249;1.44305;AverageTitForTat2@92;RandomBOAagent@93;0.9569929945266572;0.48605693266114314;0.9569929945266572;0.48605693266114314;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.021;12;;40rounds;Yes;No;2;0.50677;0.78954;0.16595;0.28185;1.29631;RandomBOAagent@94;AverageTitForTat2@95;0.5067716719981137;0.7895397372183695;0.5067716719981137;0.7895397372183695;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.009;6;;40rounds;Yes;No;2;0.59658;0.86623;0.06024;0.18360;1.46281;AverageTitForTat2@96;RandomBOAagent@97;0.5965754690241951;0.8662314060696652;0.5965754690241951;0.8662314060696652;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.008;5;;40rounds;Yes;No;2;0.49490;0.57793;0.36559;0.40013;1.07283;RandomBOAagent@98;AverageTitForTat2@99;0.49490370640169806;0.5779250271730022;0.49490370640169806;0.5779250271730022;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.008;4;;40rounds;Yes;No;2;0.48606;0.95699;0.00000;0.41249;1.44305;AverageTitForTat2@100;RandomBOAagent@101;0.9569929945266572;0.48605693266114314;0.9569929945266572;0.48605693266114314;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.010;5;;40rounds;Yes;No;2;0.62857;0.76687;0.14270;0.17709;1.39544;RandomBOAagent@102;AverageTitForTat2@103;0.6285702714395096;0.7668675314781628;0.6285702714395096;0.7668675314781628;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.017;7;;40rounds;Yes;No;2;0.70160;0.88947;0.00000;0.08426;1.59107;AverageTitForTat2@104;RandomBOAagent@105;0.7015979884463159;0.8894673137490718;0.7015979884463159;0.8894673137490718;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.005;5;;40rounds;Yes;No;2;0.48527;0.90757;0.07129;0.29878;1.39284;RandomBOAagent@106;AverageTitForTat2@107;0.4852681692614423;0.9075682035489411;0.4852681692614423;0.9075682035489411;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.006;6;;40rounds;Yes;No;2;0.75342;0.80461;0.06024;0.06024;1.55803;AverageTitForTat2@108;RandomBOAagent@109;0.7534209151984901;0.804610208435626;0.7534209151984901;0.804610208435626;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.007;4;;40rounds;Yes;No;2;0.34993;0.85116;0.13255;0.43016;1.20109;RandomBOAagent@110;AverageTitForTat2@111;0.3499262258238188;0.8511609348524087;0.3499262258238188;0.8511609348524087;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.007;6;;40rounds;Yes;No;2;0.65577;0.85335;0.04494;0.21573;1.50912;AverageTitForTat2@112;RandomBOAagent@113;0.8533471410223089;0.6557711432880349;0.8533471410223089;0.6557711432880349;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.008;6;;40rounds;Yes;No;2;0.72310;0.77144;0.10415;0.10415;1.49454;RandomBOAagent@114;AverageTitForTat2@115;0.7231014911829873;0.7714388474185003;0.7231014911829873;0.7714388474185003;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.006;5;;40rounds;Yes;No;2;0.55405;0.77660;0.16658;0.30463;1.33065;AverageTitForTat2@116;RandomBOAagent@117;0.7765997963349731;0.5540465064964262;0.7765997963349731;0.5540465064964262;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.004;4;;40rounds;Yes;No;2;0.57165;0.67965;0.24608;0.27470;1.25130;RandomBOAagent@118;AverageTitForTat2@119;0.5716510510890337;0.6796496639646108;0.5716510510890337;0.6796496639646108;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.004;3;;40rounds;Yes;No;2;0.36803;0.97850;0.00000;0.52925;1.34652;AverageTitForTat2@120;RandomBOAagent@121;0.9784964972633285;0.36802846633057157;0.9784964972633285;0.36802846633057157;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.008;5;;40rounds;Yes;No;2;0.62318;0.92028;0.00000;0.16852;1.54345;RandomBOAagent@122;AverageTitForTat2@123;0.6231752653591685;0.9202779125660914;0.6231752653591685;0.9202779125660914;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.005;4;;40rounds;Yes;No;2;0.48606;0.95699;0.00000;0.41249;1.44305;AverageTitForTat2@124;RandomBOAagent@125;0.9569929945266572;0.48605693266114314;0.9569929945266572;0.48605693266114314;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.013;5;;40rounds;Yes;No;2;0.58776;0.71503;0.20828;0.23998;1.30279;RandomBOAagent@126;AverageTitForTat2@127;0.5877595477453639;0.7150315787219679;0.5877595477453639;0.7150315787219679;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.007;6;;40rounds;Yes;No;2;0.33486;0.94818;0.04494;0.55013;1.28303;AverageTitForTat2@128;RandomBOAagent@129;0.9481770732478259;0.3348571053134458;0.9481770732478259;0.3348571053134458;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.006;5;;40rounds;Yes;No;2;0.75342;0.80461;0.06024;0.06024;1.55803;RandomBOAagent@130;AverageTitForTat2@131;0.7534209151984901;0.804610208435626;0.7534209151984901;0.804610208435626;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.003;3;;40rounds;Yes;No;2;0.36803;0.97850;0.00000;0.52925;1.34652;AverageTitForTat2@132;RandomBOAagent@133;0.9784964972633285;0.36802846633057157;0.9784964972633285;0.36802846633057157;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.004;4;;40rounds;Yes;No;2;0.78002;0.85866;0.00000;0.00000;1.63868;RandomBOAagent@134;AverageTitForTat2@135;0.7800207115334634;0.8586567149320522;0.7800207115334634;0.8586567149320522;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.012;8;;40rounds;Yes;No;2;0.68177;0.87496;0.02457;0.09959;1.55673;AverageTitForTat2@136;RandomBOAagent@137;0.6817698641094563;0.8749605444710151;0.6817698641094563;0.8749605444710151;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.006;6;;40rounds;Yes;No;2;0.54643;0.81855;0.12743;0.23701;1.36498;RandomBOAagent@138;AverageTitForTat2@139;0.5464279206718328;0.8185532757744829;0.5464279206718328;0.8185532757744829;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.004;4;;40rounds;Yes;No;2;0.48606;0.95699;0.00000;0.41249;1.44305;AverageTitForTat2@140;RandomBOAagent@141;0.9569929945266572;0.48605693266114314;0.9569929945266572;0.48605693266114314;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.012;8;;40rounds;Yes;No;2;0.51983;0.76451;0.18694;0.27670;1.28433;RandomBOAagent@142;AverageTitForTat2@143;0.5198281243368594;0.7645067692780567;0.5198281243368594;0.7645067692780567;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.011;7;;40rounds;Yes;No;2;0.60172;0.82675;0.10415;0.26115;1.42847;AverageTitForTat2@144;RandomBOAagent@145;0.8267473446873356;0.6017246367916086;0.8267473446873356;0.6017246367916086;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.006;6;;40rounds;Yes;No;2;0.40685;0.93838;0.04914;0.38160;1.34522;RandomBOAagent@146;AverageTitForTat2@147;0.4068454461742949;0.9383788023659607;0.4068454461742949;0.9383788023659607;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.007;5;;40rounds;Yes;No;2;0.68658;0.77492;0.10415;0.17215;1.46151;AverageTitForTat2@148;RandomBOAagent@149;0.7749244179351614;0.6865817421050544;0.7749244179351614;0.6865817421050544;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.012;7;;40rounds;Yes;No;2;0.48527;0.90757;0.07129;0.29878;1.39284;RandomBOAagent@150;AverageTitForTat2@151;0.4852681692614423;0.9075682035489411;0.4852681692614423;0.9075682035489411;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.003;3;;40rounds;Yes;No;2;0.36803;0.97850;0.00000;0.52925;1.34652;AverageTitForTat2@152;RandomBOAagent@153;0.9784964972633285;0.36802846633057157;0.9784964972633285;0.36802846633057157;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.020;8;;40rounds;Yes;No;2;0.69652;0.70022;0.15263;0.18071;1.39674;RandomBOAagent@154;AverageTitForTat2@155;0.7002213225285434;0.6965171954427736;0.7002213225285434;0.6965171954427736;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.009;7;;40rounds;Yes;No;2;0.55859;0.70468;0.22506;0.26970;1.26328;AverageTitForTat2@156;RandomBOAagent@157;0.5585945987502878;0.7046826319049238;0.5585945987502878;0.7046826319049238;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.014;9;;40rounds;Yes;No;2;0.63534;0.80641;0.10625;0.15382;1.44175;RandomBOAagent@158;AverageTitForTat2@159;0.6353419434376235;0.8064072686965322;0.6353419434376235;0.8064072686965322;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.007;7;;40rounds;Yes;No;2;0.71975;0.80524;0.06024;0.14118;1.52500;AverageTitForTat2@160;RandomBOAagent@161;0.8052438419506642;0.7197531031221802;0.8052438419506642;0.7197531031221802;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.008;6;;40rounds;Yes;No;2;0.27150;0.88197;0.11997;0.50905;1.15348;RandomBOAagent@162;AverageTitForTat2@163;0.2715035027366714;0.8819715336694284;0.2715035027366714;0.8819715336694284;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.008;4;;40rounds;Yes;No;2;0.48606;0.95699;0.00000;0.41249;1.44305;AverageTitForTat2@164;RandomBOAagent@165;0.9569929945266572;0.48605693266114314;0.9569929945266572;0.48605693266114314;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.017;9;;40rounds;Yes;No;2;0.60874;0.75236;0.16559;0.20158;1.36110;RandomBOAagent@166;AverageTitForTat2@167;0.6087421471026502;0.7523607622001061;0.6087421471026502;0.7523607622001061;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
