sep=;
Domain;My position;Strategy Parameters;Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;Profile 1;Profile 2
;;;0.010;7;;40rounds;Yes;No;2;0.28732;0.91590;0.00608;0.41530;1.20322;RandomBOAagent@74;AverageTitForTat2@75;0.2873212749357367;0.9158956531042246;0.2873212749357367;0.9158956531042246;0.0;0.0;JaspAronMediumDiscreteDomain_util3.xml;JaspAronMediumDiscreteDomain_util4.xml
;;;0.032;19;;40rounds;Yes;No;2;0.47443;0.72317;0.01672;0.20690;1.19760;AverageTitForTat2@76;RandomBOAagent@77;0.7231677902705543;0.47442881111119317;0.7231677902705543;0.47442881111119317;0.0;0.0;JaspAronMediumDiscreteDomain_util3.xml;JaspAronMediumDiscreteDomain_util4.xml
;;;0.006;5;;40rounds;Yes;No;2;0.32630;0.86433;0.01328;0.35197;1.19063;RandomBOAagent@78;AverageTitForTat2@79;0.3262961225071029;0.8643292229830429;0.3262961225071029;0.8643292229830429;0.0;0.0;JaspAronMediumDiscreteDomain_util3.xml;JaspAronMediumDiscreteDomain_util4.xml
;;;0.010;8;;40rounds;Yes;No;2;0.48374;0.70465;0.02392;0.18830;1.18839;AverageTitForTat2@80;RandomBOAagent@81;0.7046453816646183;0.4837408335004557;0.7046453816646183;0.4837408335004557;0.0;0.0;JaspAronMediumDiscreteDomain_util3.xml;JaspAronMediumDiscreteDomain_util4.xml
;;;0.015;4;;40rounds;Yes;No;2;0.39942;0.81137;0.00642;0.26205;1.21079;RandomBOAagent@82;AverageTitForTat2@83;0.39941871910298554;0.8113741147456837;0.39941871910298554;0.8113741147456837;0.0;0.0;JaspAronMediumDiscreteDomain_util3.xml;JaspAronMediumDiscreteDomain_util4.xml
;;;0.010;6;;40rounds;Yes;No;2;0.39703;0.78755;0.02694;0.30756;1.18457;AverageTitForTat2@84;RandomBOAagent@85;0.7875451643511895;0.3970268944213651;0.7875451643511895;0.3970268944213651;0.0;0.0;JaspAronMediumDiscreteDomain_util3.xml;JaspAronMediumDiscreteDomain_util4.xml
;;;0.006;5;;40rounds;Yes;No;2;0.57826;0.62935;0.01183;0.01789;1.20762;RandomBOAagent@86;AverageTitForTat2@87;0.5782630300525375;0.6293527668765182;0.5782630300525375;0.6293527668765182;0.0;0.0;JaspAronMediumDiscreteDomain_util3.xml;JaspAronMediumDiscreteDomain_util4.xml
;;;0.015;9;;40rounds;Yes;No;2;0.34118;0.88017;0.00000;0.41083;1.22135;AverageTitForTat2@88;RandomBOAagent@89;0.8801687402589755;0.3411803147483196;0.8801687402589755;0.3411803147483196;0.0;0.0;JaspAronMediumDiscreteDomain_util3.xml;JaspAronMediumDiscreteDomain_util4.xml
;;;0.007;5;;40rounds;Yes;No;2;0.33750;0.86964;0.00608;0.34705;1.20714;RandomBOAagent@90;AverageTitForTat2@91;0.3374999706765177;0.8696429750728126;0.3374999706765177;0.8696429750728126;0.0;0.0;JaspAronMediumDiscreteDomain_util3.xml;JaspAronMediumDiscreteDomain_util4.xml
;;;0.016;5;;40rounds;Yes;No;2;0.38129;0.80509;0.02104;0.33083;1.18638;AverageTitForTat2@92;RandomBOAagent@93;0.805089002251158;0.38129432107852623;0.805089002251158;0.38129432107852623;0.0;0.0;JaspAronMediumDiscreteDomain_util3.xml;JaspAronMediumDiscreteDomain_util4.xml
;;;0.011;6;;40rounds;Yes;No;2;0.41599;0.78013;0.01687;0.22919;1.19611;RandomBOAagent@94;AverageTitForTat2@95;0.41598689014450785;0.7801269832664711;0.41598689014450785;0.7801269832664711;0.0;0.0;JaspAronMediumDiscreteDomain_util3.xml;JaspAronMediumDiscreteDomain_util4.xml
;;;0.017;10;;40rounds;Yes;No;2;0.55573;0.63616;0.02216;0.09088;1.19189;AverageTitForTat2@96;RandomBOAagent@97;0.6361640084889885;0.5557277801820604;0.6361640084889885;0.5557277801820604;0.0;0.0;JaspAronMediumDiscreteDomain_util3.xml;JaspAronMediumDiscreteDomain_util4.xml
;;;0.011;8;;40rounds;Yes;No;2;0.40920;0.77742;0.02365;0.23287;1.18663;RandomBOAagent@98;AverageTitForTat2@99;0.4092045342242587;0.7774228233600167;0.4092045342242587;0.7774228233600167;0.0;0.0;JaspAronMediumDiscreteDomain_util3.xml;JaspAronMediumDiscreteDomain_util4.xml
;;;0.006;6;;40rounds;Yes;No;2;0.44932;0.76464;0.00679;0.25290;1.21396;AverageTitForTat2@100;RandomBOAagent@101;0.7646370035791134;0.4493203513331861;0.7646370035791134;0.4493203513331861;0.0;0.0;JaspAronMediumDiscreteDomain_util3.xml;JaspAronMediumDiscreteDomain_util4.xml
;;;0.018;11;;40rounds;Yes;No;2;0.53433;0.66469;0.01959;0.06655;1.19902;RandomBOAagent@102;AverageTitForTat2@103;0.5343294659067479;0.6646927363783626;0.5343294659067479;0.6646927363783626;0.0;0.0;JaspAronMediumDiscreteDomain_util3.xml;JaspAronMediumDiscreteDomain_util4.xml
;;;0.014;9;;40rounds;Yes;No;2;0.57862;0.60156;0.02929;0.03849;1.18018;AverageTitForTat2@104;RandomBOAagent@105;0.5786245797784649;0.6015564058699043;0.5786245797784649;0.6015564058699043;0.0;0.0;JaspAronMediumDiscreteDomain_util3.xml;JaspAronMediumDiscreteDomain_util4.xml
;;;0.005;4;;40rounds;Yes;No;2;0.37121;0.83541;0.00648;0.29910;1.20662;RandomBOAagent@106;AverageTitForTat2@107;0.37120825735886004;0.8354098044347747;0.37120825735886004;0.8354098044347747;0.0;0.0;JaspAronMediumDiscreteDomain_util3.xml;JaspAronMediumDiscreteDomain_util4.xml
;;;0.014;10;;40rounds;Yes;No;2;0.51149;0.67063;0.02887;0.14635;1.18212;AverageTitForTat2@108;RandomBOAagent@109;0.670631134706211;0.5114929142366688;0.670631134706211;0.5114929142366688;0.0;0.0;JaspAronMediumDiscreteDomain_util3.xml;JaspAronMediumDiscreteDomain_util4.xml
;;;0.005;4;;40rounds;Yes;No;2;0.49210;0.69071;0.02703;0.11595;1.18281;RandomBOAagent@110;AverageTitForTat2@111;0.4921043169108298;0.6907088842809261;0.4921043169108298;0.6907088842809261;0.0;0.0;JaspAronMediumDiscreteDomain_util3.xml;JaspAronMediumDiscreteDomain_util4.xml
;;;0.017;7;;40rounds;Yes;No;2;0.41978;0.78638;0.00849;0.28942;1.20616;AverageTitForTat2@112;RandomBOAagent@113;0.7863826025571603;0.41977512391273236;0.7863826025571603;0.41977512391273236;0.0;0.0;JaspAronMediumDiscreteDomain_util3.xml;JaspAronMediumDiscreteDomain_util4.xml
;;;0.022;9;;40rounds;Yes;No;2;0.41852;0.79069;0.00798;0.23403;1.20921;RandomBOAagent@114;AverageTitForTat2@115;0.41852240860593604;0.7906879776107375;0.41852240860593604;0.7906879776107375;0.0;0.0;JaspAronMediumDiscreteDomain_util3.xml;JaspAronMediumDiscreteDomain_util4.xml
;;;0.037;10;;40rounds;Yes;No;2;0.48382;0.73660;0.00499;0.20853;1.22042;AverageTitForTat2@116;RandomBOAagent@117;0.7366011966253323;0.4838224676434045;0.7366011966253323;0.4838224676434045;0.0;0.0;JaspAronMediumDiscreteDomain_util3.xml;JaspAronMediumDiscreteDomain_util4.xml
;;;0.024;12;;40rounds;Yes;No;2;0.52700;0.67634;0.01358;0.13667;1.20334;RandomBOAagent@118;AverageTitForTat2@119;0.676337157937409;0.5270041472753851;0.676337157937409;0.5270041472753851;0.0;0.0;JaspAronMediumDiscreteDomain_util3.xml;JaspAronMediumDiscreteDomain_util4.xml
;;;0.014;5;;40rounds;Yes;No;2;0.34472;0.84478;0.01870;0.38438;1.18950;AverageTitForTat2@120;RandomBOAagent@121;0.8447786327856478;0.34471717883169634;0.8447786327856478;0.34471717883169634;0.0;0.0;JaspAronMediumDiscreteDomain_util3.xml;JaspAronMediumDiscreteDomain_util4.xml
;;;0.008;7;;40rounds;Yes;No;2;0.44968;0.75518;0.01301;0.18730;1.20486;RandomBOAagent@122;AverageTitForTat2@123;0.4496836439487443;0.7551802803551663;0.4496836439487443;0.7551802803551663;0.0;0.0;JaspAronMediumDiscreteDomain_util3.xml;JaspAronMediumDiscreteDomain_util4.xml
;;;0.014;10;;40rounds;Yes;No;2;0.40424;0.80392;0.01041;0.31269;1.20815;AverageTitForTat2@124;RandomBOAagent@125;0.8039178114265444;0.40423501111382915;0.8039178114265444;0.40423501111382915;0.0;0.0;JaspAronMediumDiscreteDomain_util3.xml;JaspAronMediumDiscreteDomain_util4.xml
;;;0.006;6;;40rounds;Yes;No;2;0.51545;0.70180;0.00556;0.10260;1.21725;RandomBOAagent@126;AverageTitForTat2@127;0.5154455075748844;0.701801119774239;0.5154455075748844;0.701801119774239;0.0;0.0;JaspAronMediumDiscreteDomain_util3.xml;JaspAronMediumDiscreteDomain_util4.xml
;;;0.006;5;;40rounds;Yes;No;2;0.54316;0.66615;0.00798;0.11764;1.20931;AverageTitForTat2@128;RandomBOAagent@129;0.6661540530071829;0.543160772961792;0.6661540530071829;0.543160772961792;0.0;0.0;JaspAronMediumDiscreteDomain_util3.xml;JaspAronMediumDiscreteDomain_util4.xml
;;;0.035;17;;40rounds;Yes;No;2;0.53297;0.66692;0.01537;0.12632;1.19989;RandomBOAagent@130;AverageTitForTat2@131;0.666921521572648;0.5329666171105027;0.666921521572648;0.5329666171105027;0.0;0.0;JaspAronMediumDiscreteDomain_util3.xml;JaspAronMediumDiscreteDomain_util4.xml
;;;0.017;7;;40rounds;Yes;No;2;0.48075;0.72652;0.00962;0.20413;1.20727;AverageTitForTat2@132;RandomBOAagent@133;0.7265158536781899;0.48075146924397305;0.7265158536781899;0.48075146924397305;0.0;0.0;JaspAronMediumDiscreteDomain_util3.xml;JaspAronMediumDiscreteDomain_util4.xml
;;;0.015;4;;40rounds;Yes;No;2;0.32308;0.88437;0.00642;0.36763;1.20745;RandomBOAagent@134;AverageTitForTat2@135;0.32308156116557646;0.8843699674702985;0.32308156116557646;0.8843699674702985;0.0;0.0;JaspAronMediumDiscreteDomain_util3.xml;JaspAronMediumDiscreteDomain_util4.xml
;;;0.007;6;;40rounds;Yes;No;2;0.43153;0.75951;0.02072;0.26310;1.19104;AverageTitForTat2@136;RandomBOAagent@137;0.7595093573974085;0.43152901073158345;0.7595093573974085;0.43152901073158345;0.0;0.0;JaspAronMediumDiscreteDomain_util3.xml;JaspAronMediumDiscreteDomain_util4.xml
;;;0.007;6;;40rounds;Yes;No;2;0.52268;0.66677;0.02352;0.07804;1.18944;RandomBOAagent@138;AverageTitForTat2@139;0.5226756423260389;0.6667677623149741;0.5226756423260389;0.6667677623149741;0.0;0.0;JaspAronMediumDiscreteDomain_util3.xml;JaspAronMediumDiscreteDomain_util4.xml
;;;0.009;8;;40rounds;Yes;No;2;0.43397;0.75589;0.02288;0.25893;1.18986;AverageTitForTat2@140;RandomBOAagent@141;0.7558888772163446;0.4339675500635146;0.7558888772163446;0.4339675500635146;0.0;0.0;JaspAronMediumDiscreteDomain_util3.xml;JaspAronMediumDiscreteDomain_util4.xml
;;;0.013;8;;40rounds;Yes;No;2;0.36277;0.84779;0.00556;0.31366;1.21056;RandomBOAagent@142;AverageTitForTat2@143;0.36277119170006633;0.8477928252234687;0.36277119170006633;0.8477928252234687;0.0;0.0;JaspAronMediumDiscreteDomain_util3.xml;JaspAronMediumDiscreteDomain_util4.xml
;;;0.005;5;;40rounds;Yes;No;2;0.41625;0.78745;0.01052;0.29276;1.20370;AverageTitForTat2@144;RandomBOAagent@145;0.7874474023681057;0.41625451850720335;0.7874474023681057;0.41625451850720335;0.0;0.0;JaspAronMediumDiscreteDomain_util3.xml;JaspAronMediumDiscreteDomain_util4.xml
;;;0.015;12;;40rounds;Yes;No;2;0.49964;0.69251;0.02104;0.11024;1.19215;RandomBOAagent@146;AverageTitForTat2@147;0.4996426085184381;0.692505356062824;0.4996426085184381;0.692505356062824;0.0;0.0;JaspAronMediumDiscreteDomain_util3.xml;JaspAronMediumDiscreteDomain_util4.xml
;;;0.014;8;;40rounds;Yes;No;2;0.33036;0.86250;0.01538;0.40683;1.19286;AverageTitForTat2@148;RandomBOAagent@149;0.8625000293234824;0.3303570249271874;0.8625000293234824;0.3303570249271874;0.0;0.0;JaspAronMediumDiscreteDomain_util3.xml;JaspAronMediumDiscreteDomain_util4.xml
;;;0.022;15;;40rounds;Yes;No;2;0.44000;0.76990;0.00608;0.20419;1.20990;RandomBOAagent@150;AverageTitForTat2@151;0.43999559081055484;0.7699039476549948;0.43999559081055484;0.7699039476549948;0.0;0.0;JaspAronMediumDiscreteDomain_util3.xml;JaspAronMediumDiscreteDomain_util4.xml
;;;0.008;8;;40rounds;Yes;No;2;0.54200;0.67232;0.00511;0.12238;1.21432;AverageTitForTat2@152;RandomBOAagent@153;0.672321584527781;0.5419967602473944;0.672321584527781;0.5419967602473944;0.0;0.0;JaspAronMediumDiscreteDomain_util3.xml;JaspAronMediumDiscreteDomain_util4.xml
;;;0.010;10;;40rounds;Yes;No;2;0.40420;0.78619;0.01791;0.24218;1.19039;RandomBOAagent@154;AverageTitForTat2@155;0.40420176107807854;0.7861873459223852;0.40420176107807854;0.7861873459223852;0.0;0.0;JaspAronMediumDiscreteDomain_util3.xml;JaspAronMediumDiscreteDomain_util4.xml
;;;0.008;7;;40rounds;Yes;No;2;0.58348;0.60215;0.02716;0.05361;1.18563;AverageTitForTat2@156;RandomBOAagent@157;0.6021497615305811;0.5834798609182734;0.6021497615305811;0.5834798609182734;0.0;0.0;JaspAronMediumDiscreteDomain_util3.xml;JaspAronMediumDiscreteDomain_util4.xml
;;;0.010;5;;40rounds;Yes;No;2;0.35697;0.82097;0.02442;0.30081;1.17794;RandomBOAagent@158;AverageTitForTat2@159;0.35697383893598034;0.8209680163873171;0.35697383893598034;0.8209680163873171;0.0;0.0;JaspAronMediumDiscreteDomain_util3.xml;JaspAronMediumDiscreteDomain_util4.xml
;;;0.013;12;;40rounds;Yes;No;2;0.57986;0.60558;0.02703;0.05775;1.18545;AverageTitForTat2@160;RandomBOAagent@161;0.6055840540431947;0.5798613626919479;0.6055840540431947;0.5798613626919479;0.0;0.0;JaspAronMediumDiscreteDomain_util3.xml;JaspAronMediumDiscreteDomain_util4.xml
;;;0.014;10;;40rounds;Yes;No;2;0.58402;0.61059;0.01917;0.02806;1.19461;RandomBOAagent@162;AverageTitForTat2@163;0.584024642733598;0.610586549006796;0.584024642733598;0.610586549006796;0.0;0.0;JaspAronMediumDiscreteDomain_util3.xml;JaspAronMediumDiscreteDomain_util4.xml
;;;0.025;10;;40rounds;Yes;No;2;0.39964;0.79197;0.02216;0.30834;1.19160;AverageTitForTat2@164;RandomBOAagent@165;0.791966656600355;0.3996364866046803;0.791966656600355;0.3996364866046803;0.0;0.0;JaspAronMediumDiscreteDomain_util3.xml;JaspAronMediumDiscreteDomain_util4.xml
;;;0.010;8;;40rounds;Yes;No;2;0.41362;0.78022;0.01862;0.23110;1.19384;RandomBOAagent@166;AverageTitForTat2@167;0.4136173974428396;0.7802248760872675;0.4136173974428396;0.7802248760872675;0.0;0.0;JaspAronMediumDiscreteDomain_util3.xml;JaspAronMediumDiscreteDomain_util4.xml
;;;0.005;6;;40rounds;Yes;No;2;0.50388;0.69906;0.01422;0.16885;1.20294;AverageTitForTat2@168;RandomBOAagent@169;0.6990613276214235;0.5038794708085077;0.6990613276214235;0.5038794708085077;0.0;0.0;JaspAronMediumDiscreteDomain_util3.xml;JaspAronMediumDiscreteDomain_util4.xml
