sep=;
Domain;My position;Strategy Parameters;Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;Profile 1;Profile 2
;;;0.034;10;;40rounds;Yes;No;2;0.57564;0.82010;0.10889;0.23832;1.39574;TimeDependentAgentLinear@0;RandomBOAagent@1;0.8201009615846078;0.5756385212724694;0.8201009615846078;0.5756385212724694;0.0;0.0;JaspAronLargeDiscreteDomain_util1.xml;JaspAronLargeDiscreteDomain_util2.xml
;;;0.023;13;;40rounds;Yes;No;2;0.64100;0.77641;0.13115;0.18206;1.41742;RandomBOAagent@2;TimeDependentAgentLinear@3;0.6410026064458649;0.7764137402400586;0.6410026064458649;0.7764137402400586;0.0;0.0;JaspAronLargeDiscreteDomain_util1.xml;JaspAronLargeDiscreteDomain_util2.xml
;;;0.021;10;;40rounds;Yes;No;2;0.72414;0.81705;0.06590;0.08985;1.54119;TimeDependentAgentLinear@4;RandomBOAagent@5;0.817053072146458;0.7241391680362989;0.817053072146458;0.7241391680362989;0.0;0.0;JaspAronLargeDiscreteDomain_util1.xml;JaspAronLargeDiscreteDomain_util2.xml
;;;0.012;5;;40rounds;Yes;No;2;0.53102;0.93910;0.01270;0.31413;1.47013;RandomBOAagent@6;TimeDependentAgentLinear@7;0.5310246869094496;0.939104076632611;0.5310246869094496;0.939104076632611;0.0;0.0;JaspAronLargeDiscreteDomain_util1.xml;JaspAronLargeDiscreteDomain_util2.xml
;;;0.015;3;;40rounds;Yes;No;2;0.44691;0.95924;0.00000;0.39288;1.40615;TimeDependentAgentLinear@8;RandomBOAagent@9;0.9592376869585614;0.4469082459248882;0.9592376869585614;0.4469082459248882;0.0;0.0;JaspAronLargeDiscreteDomain_util1.xml;JaspAronLargeDiscreteDomain_util2.xml
;;;0.010;7;;40rounds;Yes;No;2;0.49353;0.89845;0.05567;0.33640;1.39198;RandomBOAagent@10;TimeDependentAgentLinear@11;0.49353223027655546;0.898445843635909;0.49353223027655546;0.898445843635909;0.0;0.0;JaspAronLargeDiscreteDomain_util1.xml;JaspAronLargeDiscreteDomain_util2.xml
;;;0.007;3;;40rounds;Yes;No;2;0.44691;0.95924;0.00000;0.39288;1.40615;TimeDependentAgentLinear@12;RandomBOAagent@13;0.9592376869585614;0.4469082459248882;0.9592376869585614;0.4469082459248882;0.0;0.0;JaspAronLargeDiscreteDomain_util1.xml;JaspAronLargeDiscreteDomain_util2.xml
;;;0.013;8;;40rounds;Yes;No;2;0.58398;0.87809;0.05920;0.24375;1.46207;RandomBOAagent@14;TimeDependentAgentLinear@15;0.583981392519615;0.878088700711009;0.583981392519615;0.878088700711009;0.0;0.0;JaspAronLargeDiscreteDomain_util1.xml;JaspAronLargeDiscreteDomain_util2.xml
;;;0.010;6;;40rounds;Yes;No;2;0.33606;0.89836;0.08195;0.48443;1.23441;TimeDependentAgentLinear@16;RandomBOAagent@17;0.8983557312589406;0.33605517501094967;0.8983557312589406;0.33605517501094967;0.0;0.0;JaspAronLargeDiscreteDomain_util1.xml;JaspAronLargeDiscreteDomain_util2.xml
;;;0.013;8;;40rounds;Yes;No;2;0.58398;0.87809;0.05920;0.24375;1.46207;RandomBOAagent@18;TimeDependentAgentLinear@19;0.583981392519615;0.878088700711009;0.583981392519615;0.878088700711009;0.0;0.0;JaspAronLargeDiscreteDomain_util1.xml;JaspAronLargeDiscreteDomain_util2.xml
;;;0.004;3;;40rounds;Yes;No;2;0.44691;0.95924;0.00000;0.39288;1.40615;TimeDependentAgentLinear@20;RandomBOAagent@21;0.9592376869585614;0.4469082459248882;0.9592376869585614;0.4469082459248882;0.0;0.0;JaspAronLargeDiscreteDomain_util1.xml;JaspAronLargeDiscreteDomain_util2.xml
;;;0.011;8;;40rounds;Yes;No;2;0.58398;0.87809;0.05920;0.24375;1.46207;RandomBOAagent@22;TimeDependentAgentLinear@23;0.583981392519615;0.878088700711009;0.583981392519615;0.878088700711009;0.0;0.0;JaspAronLargeDiscreteDomain_util1.xml;JaspAronLargeDiscreteDomain_util2.xml
;;;0.029;8;;40rounds;Yes;No;2;0.67399;0.85773;0.04967;0.14520;1.53171;TimeDependentAgentLinear@24;RandomBOAagent@25;0.8577281245817956;0.6739851159324154;0.8577281245817956;0.6739851159324154;0.0;0.0;JaspAronLargeDiscreteDomain_util1.xml;JaspAronLargeDiscreteDomain_util2.xml
;;;0.014;10;;40rounds;Yes;No;2;0.54649;0.83743;0.10639;0.27367;1.38392;RandomBOAagent@26;TimeDependentAgentLinear@27;0.5464889358867209;0.837430467714307;0.5464889358867209;0.837430467714307;0.0;0.0;JaspAronLargeDiscreteDomain_util1.xml;JaspAronLargeDiscreteDomain_util2.xml
;;;0.009;4;;40rounds;Yes;No;2;0.39138;0.93923;0.03352;0.43931;1.33061;TimeDependentAgentLinear@28;RandomBOAagent@29;0.939228532705485;0.3913826415797009;0.939228532705485;0.3913826415797009;0.0;0.0;JaspAronLargeDiscreteDomain_util1.xml;JaspAronLargeDiscreteDomain_util2.xml
;;;0.017;10;;40rounds;Yes;No;2;0.54649;0.83743;0.10639;0.27367;1.38392;RandomBOAagent@30;TimeDependentAgentLinear@31;0.5464889358867209;0.837430467714307;0.5464889358867209;0.837430467714307;0.0;0.0;JaspAronLargeDiscreteDomain_util1.xml;JaspAronLargeDiscreteDomain_util2.xml
;;;0.013;8;;40rounds;Yes;No;2;0.67399;0.85773;0.04967;0.14520;1.53171;TimeDependentAgentLinear@32;RandomBOAagent@33;0.8577281245817956;0.6739851159324154;0.8577281245817956;0.6739851159324154;0.0;0.0;JaspAronLargeDiscreteDomain_util1.xml;JaspAronLargeDiscreteDomain_util2.xml
;;;0.006;5;;40rounds;Yes;No;2;0.53102;0.93910;0.01270;0.31413;1.47013;RandomBOAagent@34;TimeDependentAgentLinear@35;0.5310246869094496;0.939104076632611;0.5310246869094496;0.939104076632611;0.0;0.0;JaspAronLargeDiscreteDomain_util1.xml;JaspAronLargeDiscreteDomain_util2.xml
;;;0.009;5;;40rounds;Yes;No;2;0.53150;0.91885;0.03352;0.29954;1.45035;TimeDependentAgentLinear@36;RandomBOAagent@37;0.9188473761847656;0.5315034312088116;0.9188473761847656;0.5315034312088116;0.0;0.0;JaspAronLargeDiscreteDomain_util1.xml;JaspAronLargeDiscreteDomain_util2.xml
;;;0.013;10;;40rounds;Yes;No;2;0.54649;0.83743;0.10639;0.27367;1.38392;RandomBOAagent@38;TimeDependentAgentLinear@39;0.5464889358867209;0.837430467714307;0.5464889358867209;0.837430467714307;0.0;0.0;JaspAronLargeDiscreteDomain_util1.xml;JaspAronLargeDiscreteDomain_util2.xml
;;;0.007;5;;40rounds;Yes;No;2;0.53150;0.91885;0.03352;0.29954;1.45035;TimeDependentAgentLinear@40;RandomBOAagent@41;0.9188473761847656;0.5315034312088116;0.9188473761847656;0.5315034312088116;0.0;0.0;JaspAronLargeDiscreteDomain_util1.xml;JaspAronLargeDiscreteDomain_util2.xml
;;;0.016;11;;40rounds;Yes;No;2;0.53714;0.82204;0.12352;0.28213;1.35917;RandomBOAagent@42;TimeDependentAgentLinear@43;0.5371357832982058;0.8220357034912182;0.5371357832982058;0.8220357034912182;0.0;0.0;JaspAronLargeDiscreteDomain_util1.xml;JaspAronLargeDiscreteDomain_util2.xml
;;;0.008;5;;40rounds;Yes;No;2;0.53150;0.91885;0.03352;0.29954;1.45035;TimeDependentAgentLinear@44;RandomBOAagent@45;0.9188473761847656;0.5315034312088116;0.9188473761847656;0.5315034312088116;0.0;0.0;JaspAronLargeDiscreteDomain_util1.xml;JaspAronLargeDiscreteDomain_util2.xml
;;;0.007;5;;40rounds;Yes;No;2;0.53102;0.93910;0.01270;0.31413;1.47013;RandomBOAagent@46;TimeDependentAgentLinear@47;0.5310246869094496;0.939104076632611;0.5310246869094496;0.939104076632611;0.0;0.0;JaspAronLargeDiscreteDomain_util1.xml;JaspAronLargeDiscreteDomain_util2.xml
