sep=;
Domain;My position;Strategy Parameters;Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;Profile 1;Profile 2
;;;0.046;2;;40rounds;Yes;No;2;0.27920;0.98395;0.00000;0.59608;1.26315;TimeDependentAgentLinear@0;RandomBOAagent@1;0.9839518149075268;0.2791989651876305;0.9839518149075268;0.2791989651876305;0.0;0.0;JaspAronMediumDiscreteDomain_util1.xml;JaspAronMediumDiscreteDomain_util2.xml
;;;0.057;10;;40rounds;Yes;No;2;0.51040;0.84417;0.07401;0.23046;1.35457;RandomBOAagent@2;TimeDependentAgentLinear@3;0.5103977043255019;0.8441691409940862;0.5103977043255019;0.8441691409940862;0.0;0.0;JaspAronMediumDiscreteDomain_util1.xml;JaspAronMediumDiscreteDomain_util2.xml
;;;0.058;9;;40rounds;Yes;No;2;0.63942;0.84420;0.03224;0.21116;1.48362;TimeDependentAgentLinear@4;RandomBOAagent@5;0.8441990092236717;0.6394240449600008;0.8441990092236717;0.6394240449600008;0.0;0.0;JaspAronMediumDiscreteDomain_util1.xml;JaspAronMediumDiscreteDomain_util2.xml
;;;0.061;9;;40rounds;Yes;No;2;0.46607;0.86322;0.06981;0.27675;1.32930;RandomBOAagent@6;TimeDependentAgentLinear@7;0.4660744095620988;0.8632224988607046;0.4660744095620988;0.8632224988607046;0.0;0.0;JaspAronMediumDiscreteDomain_util1.xml;JaspAronMediumDiscreteDomain_util2.xml
;;;0.038;7;;40rounds;Yes;No;2;0.45460;0.88233;0.07157;0.39500;1.33693;TimeDependentAgentLinear@8;RandomBOAagent@9;0.8823326166983982;0.4545989924030481;0.8823326166983982;0.4545989924030481;0.0;0.0;JaspAronMediumDiscreteDomain_util1.xml;JaspAronMediumDiscreteDomain_util2.xml
;;;0.066;14;;40rounds;Yes;No;2;0.60619;0.76577;0.11998;0.14544;1.37196;RandomBOAagent@10;TimeDependentAgentLinear@11;0.6061896872886767;0.7657716946903346;0.6061896872886767;0.7657716946903346;0.0;0.0;JaspAronMediumDiscreteDomain_util1.xml;JaspAronMediumDiscreteDomain_util2.xml
;;;0.038;9;;40rounds;Yes;No;2;0.63942;0.84420;0.03224;0.21116;1.48362;TimeDependentAgentLinear@12;RandomBOAagent@13;0.8441990092236717;0.6394240449600008;0.8441990092236717;0.6394240449600008;0.0;0.0;JaspAronMediumDiscreteDomain_util1.xml;JaspAronMediumDiscreteDomain_util2.xml
;;;0.044;9;;40rounds;Yes;No;2;0.46607;0.86322;0.06981;0.27675;1.32930;RandomBOAagent@14;TimeDependentAgentLinear@15;0.4660744095620988;0.8632224988607046;0.4660744095620988;0.8632224988607046;0.0;0.0;JaspAronMediumDiscreteDomain_util1.xml;JaspAronMediumDiscreteDomain_util2.xml
;;;0.032;7;;40rounds;Yes;No;2;0.45460;0.88233;0.07157;0.39500;1.33693;TimeDependentAgentLinear@16;RandomBOAagent@17;0.8823326166983982;0.4545989924030481;0.8823326166983982;0.4545989924030481;0.0;0.0;JaspAronMediumDiscreteDomain_util1.xml;JaspAronMediumDiscreteDomain_util2.xml
;;;0.070;10;;40rounds;Yes;No;2;0.51040;0.84417;0.07401;0.23046;1.35457;RandomBOAagent@18;TimeDependentAgentLinear@19;0.5103977043255019;0.8441691409940862;0.5103977043255019;0.8441691409940862;0.0;0.0;JaspAronMediumDiscreteDomain_util1.xml;JaspAronMediumDiscreteDomain_util2.xml
