sep=;
Domain;My position;Strategy Parameters;Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;Profile 1;Profile 2
;;;0.030;6;;40rounds;Yes;No;2;0.59091;0.84019;0.05427;0.25286;1.43110;AverageTitForTat1@0;RandomBOAagent@1;0.8401869026074986;0.5909118520786011;0.8401869026074986;0.5909118520786011;0.0;0.0;JaspAronMediumDiscreteDomain_util1.xml;JaspAronMediumDiscreteDomain_util2.xml
;;;0.006;3;;40rounds;Yes;No;2;0.62293;0.75140;0.12914;0.13715;1.37433;RandomBOAagent@2;AverageTitForTat1@3;0.622925648922673;0.7514018359461606;0.622925648922673;0.7514018359461606;0.0;0.0;JaspAronMediumDiscreteDomain_util1.xml;JaspAronMediumDiscreteDomain_util2.xml
;;;0.034;6;;40rounds;Yes;No;2;0.61937;0.69905;0.17289;0.17289;1.31843;AverageTitForTat1@4;RandomBOAagent@5;0.6193723180148253;0.6990538419381275;0.6193723180148253;0.6990538419381275;0.0;0.0;JaspAronMediumDiscreteDomain_util1.xml;JaspAronMediumDiscreteDomain_util2.xml
;;;0.012;4;;40rounds;Yes;No;2;0.32645;0.96497;0.01264;0.43713;1.29142;RandomBOAagent@6;AverageTitForTat1@7;0.32644588941797514;0.9649701758064558;0.32644588941797514;0.9649701758064558;0.0;0.0;JaspAronMediumDiscreteDomain_util1.xml;JaspAronMediumDiscreteDomain_util2.xml
;;;0.018;5;;40rounds;Yes;No;2;0.56394;0.71385;0.18151;0.26038;1.27779;AverageTitForTat1@8;RandomBOAagent@9;0.7138461227875854;0.563944545293225;0.7138461227875854;0.563944545293225;0.0;0.0;JaspAronMediumDiscreteDomain_util1.xml;JaspAronMediumDiscreteDomain_util2.xml
;;;0.012;5;;40rounds;Yes;No;2;0.67295;0.69925;0.13327;0.14071;1.37221;RandomBOAagent@10;AverageTitForTat1@11;0.6729520705445966;0.6992535793066809;0.6729520705445966;0.6992535793066809;0.0;0.0;JaspAronMediumDiscreteDomain_util1.xml;JaspAronMediumDiscreteDomain_util2.xml
;;;0.015;7;;40rounds;Yes;No;2;0.64972;0.65634;0.18017;0.19239;1.30606;AverageTitForTat1@12;RandomBOAagent@13;0.6563401972980338;0.6497157559120504;0.6563401972980338;0.6497157559120504;0.0;0.0;JaspAronMediumDiscreteDomain_util1.xml;JaspAronMediumDiscreteDomain_util2.xml
;;;0.014;3;;40rounds;Yes;No;2;0.52931;0.75249;0.15652;0.22207;1.28180;RandomBOAagent@14;AverageTitForTat1@15;0.5293114437842997;0.7524890633710324;0.5293114437842997;0.7524890633710324;0.0;0.0;JaspAronMediumDiscreteDomain_util1.xml;JaspAronMediumDiscreteDomain_util2.xml
;;;0.048;6;;40rounds;Yes;No;2;0.46117;0.84087;0.11003;0.37568;1.30205;AverageTitForTat1@16;RandomBOAagent@17;0.8408748763013196;0.46117123783424296;0.8408748763013196;0.46117123783424296;0.0;0.0;JaspAronMediumDiscreteDomain_util1.xml;JaspAronMediumDiscreteDomain_util2.xml
;;;0.010;4;;40rounds;Yes;No;2;0.40604;0.77357;0.17404;0.33749;1.17961;RandomBOAagent@18;AverageTitForTat1@19;0.40603723728978014;0.7735728778183082;0.40603723728978014;0.7735728778183082;0.0;0.0;JaspAronMediumDiscreteDomain_util1.xml;JaspAronMediumDiscreteDomain_util2.xml
;;;0.008;4;;40rounds;Yes;No;2;0.63942;0.84420;0.03224;0.21116;1.48362;AverageTitForTat1@20;RandomBOAagent@21;0.8441990092236717;0.6394240449600008;0.8441990092236717;0.6394240449600008;0.0;0.0;JaspAronMediumDiscreteDomain_util1.xml;JaspAronMediumDiscreteDomain_util2.xml
;;;0.018;6;;40rounds;Yes;No;2;0.67036;0.84003;0.04061;0.07157;1.51039;RandomBOAagent@22;AverageTitForTat1@23;0.6703630545646021;0.8400258264753262;0.6703630545646021;0.8400258264753262;0.0;0.0;JaspAronMediumDiscreteDomain_util1.xml;JaspAronMediumDiscreteDomain_util2.xml
