sep=;
Domain;My position;Strategy Parameters;Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;Profile 1;Profile 2
;;;0.046;9;;40rounds;Yes;No;2;0.39217;0.86333;0.00000;0.32929;1.25550;AverageTitForTat2@0;RandomBOAagent@1;0.8633317337132552;0.3921702226827434;0.8633317337132552;0.3921702226827434;0.0;0.0;JaspAronSmallDiscreteDomain_util4.xml;JaspAronSmallDiscreteDomain_util5.xml
;;;0.012;4;;40rounds;Yes;No;2;0.46013;0.79242;0.00614;0.23920;1.25255;RandomBOAagent@2;AverageTitForTat2@3;0.46012544369479275;0.7924247013736634;0.46012544369479275;0.7924247013736634;0.0;0.0;JaspAronSmallDiscreteDomain_util4.xml;JaspAronSmallDiscreteDomain_util5.xml
;;;0.010;4;;40rounds;Yes;No;2;0.28032;0.96888;0.00000;0.48308;1.24920;AverageTitForTat2@4;RandomBOAagent@5;0.9688832972054326;0.28032032559136705;0.9688832972054326;0.28032032559136705;0.0;0.0;JaspAronSmallDiscreteDomain_util4.xml;JaspAronSmallDiscreteDomain_util5.xml
;;;0.019;8;;40rounds;Yes;No;2;0.50680;0.74694;0.00714;0.17408;1.25374;RandomBOAagent@6;AverageTitForTat2@7;0.5068004978866438;0.7469442129866128;0.5068004978866438;0.7469442129866128;0.0;0.0;JaspAronSmallDiscreteDomain_util4.xml;JaspAronSmallDiscreteDomain_util5.xml
;;;0.018;3;;40rounds;Yes;No;2;0.26516;0.98444;0.00000;0.50478;1.24960;AverageTitForTat2@8;RandomBOAagent@9;0.9844416486027163;0.26516016279568355;0.9844416486027163;0.26516016279568355;0.0;0.0;JaspAronSmallDiscreteDomain_util4.xml;JaspAronSmallDiscreteDomain_util5.xml
;;;0.009;4;;40rounds;Yes;No;2;0.26556;0.98484;0.00000;0.51274;1.25040;RandomBOAagent@10;AverageTitForTat2@11;0.2655583513972837;0.9848398372043166;0.2655583513972837;0.9848398372043166;0.0;0.0;JaspAronSmallDiscreteDomain_util4.xml;JaspAronSmallDiscreteDomain_util5.xml
;;;0.008;4;;40rounds;Yes;No;2;0.28032;0.96888;0.00000;0.48308;1.24920;AverageTitForTat2@12;RandomBOAagent@13;0.9688832972054326;0.28032032559136705;0.9688832972054326;0.28032032559136705;0.0;0.0;JaspAronSmallDiscreteDomain_util4.xml;JaspAronSmallDiscreteDomain_util5.xml
;;;0.026;11;;40rounds;Yes;No;2;0.58057;0.66098;0.01079;0.05602;1.24155;RandomBOAagent@14;AverageTitForTat2@15;0.6609844711946683;0.5805652387392768;0.6609844711946683;0.5805652387392768;0.0;0.0;JaspAronSmallDiscreteDomain_util4.xml;JaspAronSmallDiscreteDomain_util5.xml
;;;0.015;5;;40rounds;Yes;No;2;0.50000;0.75000;0.00876;0.17324;1.25000;AverageTitForTat2@16;RandomBOAagent@17;0.75;0.5;0.75;0.5;0.0;0.0;JaspAronSmallDiscreteDomain_util4.xml;JaspAronSmallDiscreteDomain_util5.xml
;;;0.017;7;;40rounds;Yes;No;2;0.39445;0.86185;0.00510;0.33459;1.25630;RandomBOAagent@18;AverageTitForTat2@19;0.3944484365078226;0.8618498970913764;0.3944484365078226;0.8618498970913764;0.0;0.0;JaspAronSmallDiscreteDomain_util4.xml;JaspAronSmallDiscreteDomain_util5.xml
;;;0.009;5;;40rounds;Yes;No;2;0.44359;0.79549;0.00876;0.24567;1.23908;AverageTitForTat2@20;RandomBOAagent@21;0.7954854476922278;0.44359288507394556;0.7954854476922278;0.44359288507394556;0.0;0.0;JaspAronSmallDiscreteDomain_util4.xml;JaspAronSmallDiscreteDomain_util5.xml
;;;0.008;4;;40rounds;Yes;No;2;0.37889;0.87701;0.00510;0.35631;1.25590;RandomBOAagent@22;AverageTitForTat2@23;0.3788900851105389;0.8770100598870599;0.3788900851105389;0.8770100598870599;0.0;0.0;JaspAronSmallDiscreteDomain_util4.xml;JaspAronSmallDiscreteDomain_util5.xml
;;;0.016;7;;40rounds;Yes;No;2;0.45356;0.78209;0.01079;0.22945;1.23565;AverageTitForTat2@24;RandomBOAagent@25;0.7820943860841294;0.4535551788522169;0.7820943860841294;0.4535551788522169;0.0;0.0;JaspAronSmallDiscreteDomain_util4.xml;JaspAronSmallDiscreteDomain_util5.xml
;;;0.013;6;;40rounds;Yes;No;2;0.44673;0.80239;0.00876;0.25581;1.24912;RandomBOAagent@26;AverageTitForTat2@27;0.44673438208669425;0.8023869951519347;0.44673438208669425;0.8023869951519347;0.0;0.0;JaspAronSmallDiscreteDomain_util4.xml;JaspAronSmallDiscreteDomain_util5.xml
;;;0.022;7;;40rounds;Yes;No;2;0.55758;0.69457;0.00366;0.09352;1.25215;AverageTitForTat2@28;RandomBOAagent@29;0.694567092297509;0.5575848641693468;0.694567092297509;0.5575848641693468;0.0;0.0;JaspAronSmallDiscreteDomain_util4.xml;JaspAronSmallDiscreteDomain_util5.xml
