sep=;
Domain;My position;Strategy Parameters;Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;Profile 1;Profile 2
;;;0.028;5;;40rounds;Yes;No;2;0.77380;0.83184;0.00000;0.09943;1.60564;AverageTitForTat1@0;RandomBOAagent@1;0.8318436382856376;0.7737996096186064;0.8318436382856376;0.7737996096186064;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.018;7;;40rounds;Yes;No;2;0.65577;0.85335;0.04494;0.21573;1.50912;RandomBOAagent@2;AverageTitForTat1@3;0.8533471410223089;0.6557711432880349;0.8533471410223089;0.6557711432880349;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.010;5;;40rounds;Yes;No;2;0.70160;0.88947;0.00000;0.08426;1.59107;AverageTitForTat1@4;RandomBOAagent@5;0.7015979884463159;0.8894673137490718;0.7015979884463159;0.8894673137490718;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.018;4;;40rounds;Yes;No;2;0.59479;0.62347;0.27470;0.30681;1.21827;RandomBOAagent@6;AverageTitForTat1@7;0.6234739778412078;0.594792558651165;0.6234739778412078;0.594792558651165;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.023;7;;40rounds;Yes;No;2;0.57165;0.67965;0.24608;0.27470;1.25130;AverageTitForTat1@8;RandomBOAagent@9;0.5716510510890337;0.6796496639646108;0.5716510510890337;0.6796496639646108;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.008;4;;40rounds;Yes;No;2;0.60874;0.75236;0.16559;0.20158;1.36110;RandomBOAagent@10;AverageTitForTat1@11;0.6087421471026502;0.7523607622001061;0.6087421471026502;0.7523607622001061;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.014;6;;40rounds;Yes;No;2;0.62318;0.92028;0.00000;0.16852;1.54345;AverageTitForTat1@12;RandomBOAagent@13;0.6231752653591685;0.9202779125660914;0.6231752653591685;0.9202779125660914;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.009;5;;40rounds;Yes;No;2;0.34825;0.98370;0.00000;0.44951;1.33195;RandomBOAagent@14;AverageTitForTat1@15;0.34825084742400697;0.983696170461037;0.34825084742400697;0.983696170461037;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.013;7;;40rounds;Yes;No;2;0.53774;0.87485;0.08988;0.33463;1.41259;AverageTitForTat1@16;RandomBOAagent@17;0.8748506437589803;0.5377426769574633;0.8748506437589803;0.5377426769574633;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
;;;0.010;6;;40rounds;Yes;No;2;0.55692;0.83722;0.10625;0.22413;1.39414;RandomBOAagent@18;AverageTitForTat1@19;0.556919220350476;0.837217867513552;0.556919220350476;0.837217867513552;0.0;0.0;JaspAronSmallDiscreteDomain_util1.xml;JaspAronSmallDiscreteDomain_util3.xml
